"","ALTERNATIVE","TIME"
"603","cloud","75.972966"
"604","cloud","71.849775"
"605","cloud","69.049979"
"606","cloud","71.12681"
"607","cloud","72.199893"
"608","cloud","73.685065"
"609","cloud","67.69854"
"610","cloud","70.208489"
"611","cloud","69.044043"
"612","cloud","85.583372"
"613","cloud","67.918721"
"614","cloud","110.370309"
"615","cloud","98.647688"
"616","cloud","92.439628"
"617","cloud","83.726014"
"618","cloud","85.134082"
"619","cloud","94.497496"
"620","cloud","125.069071"
"621","cloud","83.716067"
"622","cloud","74.541627"
"623","cloud","69.083293"
"624","cloud","69.746541"
"625","cloud","101.162998"
"626","cloud","73.379645"
"627","cloud","68.69191"
"628","cloud","69.767294"
"629","cloud","73.059046"
"630","cloud","68.170996"
"631","cloud","72.996015"
"632","cloud","332.043321"
"633","cloud","74.357872"
"634","cloud","74.594358"
"635","cloud","73.480707"
"636","cloud","78.212227"
"637","cloud","69.325763"
"638","cloud","73.231494"
"639","cloud","70.585426"
"640","cloud","72.895366"
"641","cloud","69.895873"
"642","cloud","184.985245"
"643","cloud","80.402018"
"644","cloud","88.658914"
"645","cloud","79.952795"
"646","cloud","77.508524"
"647","cloud","76.522675"
"648","cloud","79.802448"
"649","cloud","72.877775"
"650","cloud","123.77595"
"651","cloud","76.542603"
"652","cloud","72.460268"
"653","cloud","70.451695"
"654","cloud","69.036166"
"655","cloud","72.346171"
"656","cloud","73.154045"
"657","cloud","97.251175"
"658","cloud","74.637326"
"659","cloud","68.858473"
"660","cloud","77.141517"
"661","cloud","62.207551"
"662","cloud","72.027122"
"663","cloud","135.486723"
"664","cloud","70.780924"
"665","cloud","71.209116"
"666","cloud","67.547881"
"667","cloud","69.069098"
"668","cloud","70.094266"
"669","cloud","110.927289"
"670","cloud","68.940051"
"671","cloud","72.418995"
"672","cloud","179.878597"
"673","cloud","71.153069"
"674","cloud","72.973778"
"675","cloud","73.142907"
"676","cloud","72.421648"
"677","cloud","196.796076"
"678","cloud","71.758975"
"679","cloud","72.298209"
"680","cloud","86.58907"
"681","cloud","69.666875"
"682","cloud","70.45455"
"683","cloud","70.652126"
"684","cloud","71.987478"
"685","cloud","69.88446"
"686","cloud","75.115602"
"687","cloud","73.428955"
"688","cloud","76.274289"
"689","cloud","68.855955"
"690","cloud","71.893757"
"691","cloud","76.046245"
"692","cloud","67.687654"
"693","cloud","74.561125"
"694","cloud","70.001877"
"695","cloud","69.871926"
"696","cloud","71.004856"
"697","cloud","69.551137"
"698","cloud","74.475304"
"699","cloud","76.10019"
"700","cloud","73.730528"
"701","cloud","171.368112"
"702","cloud","84.148818"
"703","cloud","72.896359"
"704","cloud","74.99065"
"705","cloud","71.282727"
"706","cloud","76.148966"
"707","cloud","74.603164"
"708","cloud","77.852457"
"709","cloud","68.941196"
"710","cloud","75.123824"
"711","cloud","82.836518"
"712","cloud","79.511377"
"713","cloud","93.132773"
"714","cloud","103.718049"
"715","cloud","88.779443"
"716","cloud","162.862948"
"717","cloud","85.396825"
"718","cloud","71.109989"
"719","cloud","91.829207"
"720","cloud","93.245028"
"721","cloud","74.319068"
"722","cloud","71.867959"
"723","cloud","68.051005"
"724","cloud","92.27638"
"725","cloud","87.854977"
"726","cloud","82.855435"
"727","cloud","73.09459"
